Village_Name,Village_Name_English,Latitude,Longitude
Kodshalgudam,,19.2117851,80.1885223
Chakllewada,,19.229828,80.1819295
Damrancha,,19.2359364,80.3651404
Bhangarampeta,,19.2189782,80.3617286
Tonder,,19.1913793,80.3245962
Naigundam,,19.221445,80.2942228
Nairer,,19.2524421,80.2732265
Mandra,,19.2539665,80.3304434
Kurumpalli,,19.2910234,80.2955532
Palle,,19.3567358,80.3296441
Yermanar,,19.3360545,80.2962667
Permilli,,19.3892304,80.2920985
Koreli Bk,,19.4189006,80.2897167
Koreli Kh,,19.4082354,80.2619612
Mirkal,,19.3918617,80.1939082
Medpalli S,,19.4018197,80.2225756
Vedampalli,,19.454701,80.2259284
Gurja Bk,,19.446623,80.2028346
Kosapalli,,19.4258822,80.1826858
Talwada,,19.4021739,80.1387405
Nagepalli M,,19.4316899,80.0473201
Mailaram,,19.547375,80.0767922
Krishnapur Welgur,,19.5387808,80.0618148
Elgur Navegaon,,19.5348476,80.0688207
Elgurtola,,19.5247259,80.0821352
Botlacheru,,19.519771,80.0574374
Welgur S,,19.5280426,80.0640249
Thanbodi,,19.4778707,80.0223112
Apapalli,,19.5140272,80.0089001
Rampur Chak,,19.4922432,79.9439907
Wadla Peth,,19.5032974,79.9704265
Cherapallidina,,19.4945694,79.9784624
Mattapur,,19.4782449,79.9700081
Teklaguaem,,19.4704664,79.9787521
Shivlingpuram,,19.4758983,80.0019211
Khamancheru,,19.4712554,79.996283
Mahagaon Kh,,19.4602193,79.9646115
Mahagaon Budruk,,19.4538057,79.9655342
Kannepalli,,19.4540485,79.9887728
Rampur S,,19.4455101,79.9997806
Krishnapur,,19.4269952,79.9918306
Wange Palli,,19.4236562,79.9771213
Bangarampet,,19.4171501,79.9871099
Katur,,19.4009797,79.9915945
Gad A hiri,,19.3994315,80.0000381
Abanpalli (s),,19.3785734,79.986434
Vyankatraopeta M,,19.3677638,79.9915838
Indaram,,19.3528741,79.9847173
Modumtorna,,19.3329617,79.9711132
Kotepalli S,,19.3102017,79.9893308
Bogatagudem,,19.1846511,79.9598908
Eppaigudem,,19.1814693,79.958024
Lankachennu,,19.1379922,79.9222863
Regulawai,,19.083513,79.9834943
Daraswada,,19.1301468,79.9011183
Bogatagudem,,19.1199088,79.8944878
Mayyabommapeta,,19.1062638,79.886527
Kottapalli,,19.0941589,79.8779869
Bhimaram,,19.0676038,79.878813
Yelachil,,19.0805219,79.8977601
Nasihapalli,,19.0719742,79.9018693
Pirmela,,19.0788895,79.9116325
Paraswada,,19.0733127,79.9284982
Chikyala,,19.0628886,79.929775
Cheerepalli,,19.3333565,80.1479888
Mami,,19.3104042,80.1386118
Khandala,,19.2880968,80.164361
Surayapalli,,19.2723694,80.1559281
Rajaram,,19.2747494,80.1542652
Timaram S,,19.2783142,80.0788844
Timaram M,,19.2871145,80.079925
Jhamela,,19.3085412,80.0740564
Nandigaon,,19.2959042,80.0672758
Mosam,,19.3307547,80.043962
Pusukpalli,,19.3712962,80.0369775
Tekampalli,,19.3955049,80.0468159
Umanur S,,19.0613675,80.0647759
Manjigudam,,18.8929286,80.1829862
Pulligudam,,18.8614783,80.2419949
Amddeli,,18.8385265,80.1258069
Chitur Ryt,,18.7810292,80.1091987
Kottur Rayatwari,,18.7827763,80.2658772
Pendlaya,,18.8092344,80.3296602
Korla,,18.8911826,80.2984285
Korla Mal,,18.8993843,80.2967977
Rameshgudam,,18.9293254,80.2701259
Konjed,,18.9926814,80.2485824
Todka S,,19.0163018,80.2802592
Kodsepalli s,,19.0376267,80.2646971
Arkapalli,,19.1347689,80.1637495
Gundera S,,19.1396747,80.1486432
Modumadgu,,19.1899911,80.1441371
Sandra S,,19.352287,80.0161636
Kolapalli M,,19.3118698,80.0150827
Raygatta,,19.2708705,80.1346099
Golakaraji,,19.2506747,80.1160705
Rapeli,,19.3071135,80.3496694
Kurumpalli,,19.2880563,80.349369
Korepalli,,19.3079919,80.2274707
Chichgundi,,19.4070008,79.9915838
Cherpalli S,,19.3951609,80.0192749
Chaudampalli,,19.3528943,80.2729368
Sakangatta,,19.3627788,80.1950079
Arenda,,19.3815186,80.2693963
Aldandi M,,19.3875201,80.3192639
Kachaler,,19.4377098,80.2618217
Ramayyapetha,,19.4686963,80.0929606
Marrigudam,,19.4515194,80.0929069
Shankarpur,,19.5308839,80.0541115
Chintalpeta,,19.5126316,79.9815631
Gandhinagar,,19.7145155,79.9270391
Kothari,,19.5882464,79.9601161
Singampalli,,19.5668415,79.8483807
Adpalli chek,,19.6962436,79.8806906
Vishwanath nagar,,19.6675033,79.9787092
Kolsapur,,19.6642804,79.9831563
Mulchera tola,,19.683248,79.9952102
Labhantanda,,19.6977587,79.9716926
Deshbandhugram,,19.6786768,80.0341129
Pulligudam,,19.713359,80.1740867
Singanpet,,19.5563326,79.9769068
Kolpalli,,19.5573284,79.9494946
Tumarigundo,,19.541986,79.9386692
Tikepalli,,19.5179356,79.9186063
Dampur,,19.5372945,79.9268836
Chutgurta Chak,,19.5392156,79.9160206
Yellaram,,19.5165553,79.8821497
Marpalle,,19.5281942,79.8740387
Machhigatta,,19.5358284,79.8653269
Nagulwahi,,19.5425623,79.8515939
Gitali,,19.5406008,79.8896384
Kanchanpur,,19.5626411,79.9144435
Dhannur,,19.5867808,79.8929
Chaudampalli,,19.5976971,79.8463797
Chanaankheri,,19.6304617,79.8387837
Ambela,,19.7055464,79.9840736
Devda,,19.7509722,80.0750541
Gatta,,19.7019102,80.0295263
Wengnur,,19.7660978,80.1956248
Adangepalli,,19.7537591,80.1427102
Hetalkasa,,19.7208985,80.12151
Bolepalli,,19.7045768,80.1332902
Mukadi,,19.6210433,80.0808048
Machali,,19.596282,80.0772536
Kodigaon,,19.5686864,80.0293171
Chichela,,19.5682922,80.0388658
Gomani,,19.5761771,80.0524914
Bandukpalli,,19.6445478,80.0123763
Mohurli,,19.6166169,79.9997806
Mallera,,19.6216092,79.9615431
Rengwahi,,19.6575718,79.9153125
Koparlli Mal,,19.6807376,79.9712419
Koparlli Chak,,19.6784343,79.9741602
Morkhandi rith,,19.7532138,80.0541973
Vijaynagar,,19.6936173,79.9449026
Kalinagar,,19.6976678,79.9085212
Laxmipur,,19.7128187,79.9396562
Wasa,,20.3225748,79.9769282
Porla,,20.3126745,79.9774217
Nagri,,20.2907587,79.972465
Mohazari Patch,,20.2850428,79.9888801
Katali,,20.2678938,79.9837947
Sakhara,,20.2541853,79.9936223
Markbodi,,20.0884,80.0278902
Mhasali,,20.133323,80.0216031
Wakadi,,20.138833,80.0067758
Mudaza Bk,,20.1414619,79.9758661
Navegaon,,20.1602263,79.9725401
Murkhala,,20.1551905,79.9680877
Pulkhal,,20.140767,79.9588394
Kaneri,,20.1497314,79.9434757
Pardi Kupi,,20.1590983,79.9288201
Indala,,20.160614,79.9443877
Kotgal,,20.181234,79.9565112
Visapur,,20.1835502,79.9674332
Adapalli,,20.2220128,80.0123548
Gogaon,,20.2276103,80.0157451
Mahdwadi,,20.244341,80.0150585
Kurhadi,,20.2490921,80.0176763
Churchara Mal,,20.2630023,80.0228155
Pipaltola,,20.2758043,80.0855899
Dhunde Shivni,,20.2798701,80.0941085
Kalamtola,,20.2695242,80.0959539
Amarpur,,20.2705307,80.1146006
Amirza,,20.2806953,80.1123261
Mausi Chak,,20.2803733,80.1353502
Rankheda,,20.2926304,80.1641035
Murmadi,,20.277012,80.1620864
Khursa,,20.2405359,80.1580953
Kurkheda,,20.2275297,80.1411009
Ambetola,,20.240083,80.1090646
Ambeshivani,,20.2296035,80.1062965
Bhagwanpur,,20.2099313,80.094645
Bamhani,,20.2113812,80.0868666
Usegaon,,20.2195765,80.0932985
Rajagata Chak,,20.2312545,80.077393
Rajagata Mal,,20.2289593,80.0661921
Jepra,,20.2259794,80.0631881
Dibhana Mal,,20.2270666,80.0541544
Bodali Mal,,20.1896122,80.0594544
Vishrampur,,20.1942039,80.0755155
Mendha,,20.1846579,80.0726294
Kumbhi,,20.1332726,80.087049
Chandalatola,,20.1490062,80.0904393
Chandala,,20.1515243,80.0784874
Vihirgaon Mokasa,,20.1301398,80.0560641
Rakhi,,20.1219902,80.0463653
Gurwada,,20.1118051,80.0439405
Hirapur,,20.1094375,80.0255942
Shivni,,20.1047023,79.9934291
Dongargaon Bk,,20.093977,79.9968946
Yevli,,20.0838656,79.9981069
Rampuri,,20.0737687,80.0102091
Govindpur,,20.0667348,79.999094
Darshani Chak,,20.0297257,79.9968195
Umrer,,20.0190507,79.9995661
Nawegaon,,20.0168633,79.9859619
Navegaon khursa,,20.2392827,80.1665872
Kuthegaon,,19.9842638,80.0705427
Bhendikanhar,,20.0055774,80.0808316
Chitekanhar,,19.9940489,80.095278
Thatri,,20.0060916,80.1057869
Potegaon,,19.9972449,80.1447487
Devapur,,19.9864518,80.1289129
Jamgaon,,19.982343,80.1788878
Rajoli,,19.9932121,80.1680517
Sawela,,20.0485035,80.129782
Kosamghat,,20.0731339,80.1327002
Maroda,,20.0663795,80.0788441
Govardhan tola,,20.0034654,79.997195
Shivanitola,,20.1020223,80.0028062
Kharpundi,,20.2070316,80.0368809
Madyatukum,,20.1890986,80.0343919
Petedongari,,20.2076206,80.1414978
Sawargaon,,20.2069813,80.1447219
Kalmtola Chak,,20.2577182,80.0906753
Katkheda,,20.275291,80.1537341
Chambhardatola,,20.3070701,80.1127446
Chambharda,,20.3021698,80.1092899
Ganpur,,20.3076939,80.0973272
Tembha,,20.3090623,80.0948489
Katlichak,,20.2832716,79.9852109
Wasa Chak No2,,20.3248788,79.9842346
Wasa Chak No1,,20.3243053,79.9811876
Mohatola Alles Kukadi,,20.394102,80.091362
Lohara,,20.4002764,80.0763738
Kojabi,,20.4013725,80.0638425
Gansehpur Chak,,20.3936092,80.0653982
Sirsi,,20.3856444,80.0648832
Ganeshpur Raitwari,,20.3813601,80.0647116
Bori Chak,,20.3432488,80.0749361
Kurunza,,20.3000265,80.0741851
Devipur Kamp,,20.2993725,80.0801182
Devipur,,20.3074625,80.0802684
Deloda Kh,,20.3134593,80.0653124
Bodadha Chak,,20.3241041,80.0699472
Waddha,,20.3318709,80.0814271
Tembha Chak,,20.3157533,80.0942373
Darli,,20.3476448,80.097413
Narchuli,,20.3560341,80.1509339
Wanarchuwa,,20.3767538,80.1638138
Koregaon,,20.3832508,80.1525164
Mendha,,20.4155808,80.1204586
Dongar Tamasi,,20.4234838,80.1349318
Kurandi Chak,,20.4136201,80.1462292
Thotebodi,,20.4183258,80.1632881
Umari,,20.4057568,80.1638031
Yengada,,20.4014329,80.1727939
Daundi,,20.4193715,80.2181768
Mendha,,20.3991301,80.2649116
Bhakrondtola,,20.4060585,80.2697182
Bhansi,,20.4100304,80.2503741
Khadki,,20.4180845,80.2389478
Bhakrondi,,20.4205378,80.2655124
Kusumtola,,20.4291192,80.2659523
Tultuli,,20.4417817,80.2449453
Mangda,,20.4393187,80.2269745
Manapur,,20.4280384,80.1962471
Pathargota,,20.5193428,80.0542187
Palasgaon,,20.5195639,80.0372028
Kasavi,,20.5215634,80.0106919
Ashta,,20.5063801,80.0109386
ntarji,,20.4965921,80.0087821
Ravi,,20.5130023,79.9569297
Palora,,20.4721897,79.9986327
Saigaon,,20.4451093,79.9483895
Waghala,,20.4633041,79.9472308
Rammara,,20.4516436,80.0074518
Chamarshi,,20.4197535,80.0384903
Shioni Bk,,20.4341109,79.9555993
Dongar Sawangi,,20.3790972,79.98196
Kitadi,,20.3651219,79.9906236
Akapur chak,,20.3649862,80.0000274
Kukaditola,,20.3955802,80.103507
Jambhali,,20.3844576,80.214411
Wadegaon,,20.4132179,80.1253295
Chikhali,,20.5671042,80.0533819
Vithalgaon,,20.603523,80.0500345
Potgaon,,20.5975776,80.0485754
Dongar Mendha,,20.6481859,80.0656986
Bodadha Tukum,,20.6930565,80.048232
Ravanwadi,,20.6690468,80.0495303
Chop,,20.6561571,80.0375891
Gandhi Nagar,,20.67515,79.9602985
"Sawangi, PHC",,20.66463,79.9415445
Amgaon,,20.6432864,79.9535394
Visora,,20.6296415,80.0159597
Tulshi,,20.6121192,80.0153804
Nainpur,,20.6034627,79.9739885
Kondhala,,20.5570789,79.9674868
Kurud,,20.5824924,79.9571227
Tukum,,20.627322,79.9711561
Khobrarmendha,,20.5364237,80.4374957
Katalwada,,20.5267581,80.3949451
Dameshwar,,20.5203476,80.3790021
Charvidand,,20.4989638,80.4047727
Ranwahi,,20.5072845,80.3615248
Chipari,,20.5636085,80.3411293
Warvi,,20.5737437,80.3381467
Jamtola,,20.6067566,80.3549266
Dadapur,,20.5889605,80.3445625
Ramgad,,20.6014441,80.3412473
Antargaon,,20.6345313,80.3300893
Dongargaon Halbi,,20.6387583,80.3618038
Yerkadi,,20.6503644,80.3595293
Lawari,,20.6665774,80.3600979
Maushi,,20.642182,80.267508
Wakadi,,20.6266192,80.2342272
Talegaon,,20.6386479,80.2265453
Judbhatti,,20.6375133,80.2395594
Sadhutola,,20.6496014,80.2441782
Dhanori,,20.6735841,80.2582812
Charbhatti,,20.6658446,80.3068721
Gaolitola,,20.6742667,80.3073764
Sindesur,,20.6811726,80.303235
Joshitola,,20.6712151,80.287528
Salangtola,,20.6626925,80.2900278
Palasgarh,,20.6523824,80.2833223
Khedegaon,,20.6459169,80.3153586
Kanhartola,,20.6292098,80.3058958
Lendhari,,20.6247314,80.2843737
Laxmipur,,20.6077006,80.3010356
Chirchadi,,20.6044971,80.3113139
Bhategaon,,20.5906478,80.313127
Yedapur,,20.5737337,80.3140712
Andhali,,20.5645527,80.2909183
Sawargaon,,20.5130224,80.3050697
Neharpayli,,20.5239046,80.309565
Bandhgaon,,20.5174738,80.2564573
Yengalkheda,,20.5303149,80.2914333
Chichewada,,20.5327464,80.2781296
Chandola,,20.5501171,80.2646702
Chinchtola,,20.5571794,80.2473915
Shivni,,20.5650549,80.2400315
Salaitola,,20.5587264,80.2315879
Sonsari,,20.517313,80.230236
Mendha,,20.4974765,80.2192497
Palasgaon,,20.5196241,80.180937
Jamli,,20.475989,80.1528382
Sawalkheda,,20.4866427,80.130887
Wadhona,,20.51877,80.1417768
Ghati,,20.5545072,80.1642537
Deulgaon,,20.570419,80.1451349
Kharmaltola,,20.5808451,80.1459503
Arattondi,,20.5963323,80.1346636
Khairi,,20.5771287,80.1738882
Belgaon,,20.5857867,80.1641464
Janhur Kheda,,20.6137661,80.2268886
Kumbhitola,,20.611597,80.1906681
Wagheda,,20.6053306,80.1763129
Nawargaon,,20.6000281,80.1586747
Andhali,,20.6082429,80.1613569
Chichtola,,20.6167937,80.1715547
Gurnoli,,20.6131635,80.1329255
Nanhitola,,20.6381107,80.1907271
Dhamaditola,,20.6335373,80.2016544
Malewada tola,,20.483909,80.3703332
Sawargaon Tola,,20.5119974,80.2899688
Maldugi,,20.6027396,80.1962685
Marartola,,20.6355756,80.3431463
Kumbhitola,,20.6250226,80.3336298
Shikaritola,,20.671456,80.2658987
Bazar tola,,20.6606948,80.1777291
Dhutitola,,20.6719679,80.1721555
Dhamanpeth,,19.6965668,79.6789563
Sukwasi,,19.6630782,79.6926355
Chak Vithalwada,,19.679,79.7360015
Chak Pipari,,19.6859502,79.7134494
Ganseh Pipari,,19.6909,79.6978068
Vyankatpur,,19.7289275,79.6838057
Aksapur,,19.7551324,79.6250009
Chak Likhitwada,,19.7976973,79.6800506
Wadkuli,,19.7909741,79.6622515
Chak Beradi,,19.7787384,79.6560716
Borgaon,,19.7673296,79.6693539
Dhanapur,,19.7434492,79.6627021
Chak Borgaon,,19.7528705,79.6886873
Khral Peth,,19.7491142,79.707216
Wadholi,,19.7770826,79.7053599
Tarda,,19.7800104,79.7261202
Kultha,,19.7732562,79.7440106
Furdi Heti,,19.7681373,79.7277403
Bhanar Heti,,19.7471148,79.7287488
Bhatari,,19.8028657,79.5994717
Dewai,,19.8356085,79.5839309
Brahmani,,19.7663401,79.512037
Kudesavali,,19.734805,79.495976
Parsodi,,19.7135257,79.4950962
Arvi,,19.6373937,79.4967806
Wejgaon,,19.6169201,79.5056212
Pardi,,19.5609629,79.5247507
Warmanpalli,,19.5596689,79.5314455
Sonapur,,19.5305502,79.5644045
Wedgaon,,19.54418,79.5937156
Heti Nandgaon,,19.5927848,79.6228337
Dongargaon Mal,,19.6160711,79.6719289
Gojoti,,19.6604816,79.6672296
Heti Gajoli,,19.6586731,79.6617579
Chiwandha,,19.67308,79.6237886
Dabangadh,,19.6489331,79.6344638
Heti Somanpalli,,19.6473568,79.6449995
Somanpalli,,19.6410315,79.6484542
Dhaba,,19.6221044,79.6396136
Hiwara,,19.5940786,79.6413731
Darur,,19.5934722,79.700489
Undrigaon Ryt,,19.6266216,79.697485
Pargaon,,19.6326343,79.707849
Chak Talodhi,,19.6496403,79.7032678
Bhangram Talodhi,,19.645538,79.7247791
Dhamangaon,,19.6339783,79.7300577
Supgaon,,19.6289055,79.7457003
Adegaon,,19.6152627,79.730165
Panora,,19.6341804,79.7782838
Salezari,,19.6431534,79.7621691
Ralapeth,,19.6652301,79.7739065
Tarsa Kh,,19.6833439,79.7613001
Tarsa Bk,,19.6953345,79.769159
Nawegaon Waghade,,19.7131015,79.7288024
Nandgaon,,19.7378649,79.7457755
Ghadoli,,19.7271399,79.7347355
Chak Ghadoli,,19.7220499,79.7188568
Surgaon,,19.7206157,79.7148013
Polsa,,19.5136125,79.5887804
Makta,,19.6438658,79.7327238
Vihirgaon,,19.7057585,79.6825826
Kanhalgaon,,19.7350979,79.555006
Ganpur,,19.7707725,79.5668936
Kemara,,19.8214686,79.6151411
Kunghada mal,,19.6222965,79.8015976
Thakri,,19.6424663,79.7964477
Illur,,19.658178,79.7976494
Indiranagar,,19.6360498,79.4385981
Gandhinagar,,19.6363732,79.431678
Wirur Station,,19.64379,79.4339418
Navegaon,,19.6489735,79.4025385
Khambada,,19.6571778,79.417119
Warurroad,,19.6977891,79.3397426
Tembhurwahi,,19.6914354,79.3566513
Bhendala,,19.6616233,79.3897498
Berdiguda,,19.6663112,79.3881512
Shirsi,,19.6798587,79.3926787
Chinchbodi,,19.680778,79.3690967
Sonurli (sondo),,19.6670184,79.3515551
Bhurkunda Bk,,19.682455,79.2901325
Bhurkunda Kh,,19.6751814,79.2642331
Pachgaon,,19.7146367,79.2754125
Chhota Mangi,,19.718818,79.2360163
Mangi Bk,,19.7065161,79.2340851
Saleguda,,19.6923243,79.213475
Isapur,,19.6919606,79.1948819
Sonapur,,19.6869806,79.2018342
Bhendvi,,19.6772725,79.226017
Kawadgondi,,19.6656242,79.2462516
Sondo,,19.6634419,79.3247652
Dewada,,19.6451743,79.3036079
Kostala,,19.5827982,79.3866384
Dongargaon (subai),,19.6032358,79.4288993
Subaish Guda,,19.5956251,79.4507003
Dhomapur,,19.5898132,79.4489407
Chincholi Bk,,19.5842336,79.4937229
Kawitpeth,,19.6207401,79.483788
Dhanora,,19.6400513,79.475677
Nalphadi,,19.6822933,79.4612789
Murti,,19.7025567,79.472351
Kohapara,,19.7507702,79.467566
Panchala,,19.7682584,79.4572985
Chunala,,19.7871379,79.3971204
Kurli,,19.8872928,79.2232516
Kolgaon,,19.8581026,79.3158173
Manoli Bk,,19.8422693,79.3048954
Babapur,,19.8403013,79.2929918
Kadholi,,19.8577898,79.2906904
Charli,,19.8521792,79.2677521
Nirli,,19.855812,79.254663
Dhidsi,,19.8708822,79.2581338
Marda,,19.8819809,79.2369819
Pellora,,19.8543791,79.2269182
Nimani,,19.7961428,79.2131424
Hirapur (chincholi),,19.7935685,79.2322075
Nimbala,,19.7726504,79.2324221
Chandanwahi,,19.7447923,79.2509722
Pandharpauni,,19.7473572,79.275155
Antargaon Kh,,19.7820901,79.2781216
Chincholi Kh,,19.7943055,79.2658639
Pauni,,19.8237496,79.2744577
Gauri,,19.8053186,79.2907548
Dhopatala,,19.8016948,79.3423176
Mathara,,19.7872792,79.3252587
Goyegaon,,19.7797479,79.2988014
Khamona,,19.7558594,79.2956686
Aheri,,19.7401067,79.2946172
Ranvelli,,19.6985365,79.3080497
Bhedoda,,19.6954961,79.320538
Sakharwahi,,19.7148791,79.3189073
Sumthana,,19.7403491,79.3386483
Arvi,,19.7621802,79.3279409
Annur,,19.5299233,79.4971776
Kelzar,,19.630017,79.4111216
Ghotta,,19.5941797,79.3612325
Siddheshwar,,19.6471042,79.3205058
Labhanguda,,19.6330537,79.1880262
Chikhali Bk,,19.6502264,79.1995597
Tumriguda,,19.6519036,79.2094302
Tulana,,19.7127278,79.3647408
Hardona Kh,,19.7341284,79.2145157
Hardona Bk,,19.7397432,79.2283559
Waroda,,19.8292805,79.2236352
Dhanakdevi,,19.6648967,79.0626812
Bhusi Isapur,,19.6535405,79.0022886
Sewai,,19.6124834,78.9695871
Lambori,,19.6426482,78.9818072
Yellapur,,19.6527322,78.969984
Kodepur,,19.6218417,79.0067732
Dharpana,,19.6173041,79.0245724
Markal,,19.605621,79.0328872
Pandharwani (gad) (dewada),,19.6409102,79.0285206
Yeromi Isapur,,19.6230139,79.0482187
Kakaban,,19.6460433,79.117291
Nagarla,,19.6551975,79.1104299
Lendiguda,,19.6480237,79.1024101
Gadh Pandharwani,,19.6389448,79.0899968
Asapur,,19.6220943,79.0885055
Doda Arjuni,,19.5876096,79.0892243
Nagapur,,19.6012346,79.095608
Deoti,,19.6001127,79.0619624
Markalmetta,,19.5977678,79.049592
Kikajeri,,19.5899951,79.0166759
Gudsela,,19.5966257,78.9830732
Hatkarguda,,19.5579805,78.9815283
Wani Kh,,19.5652998,79.0089834
Mohada,,19.5671094,79.0257525
Kumbhezari,,19.5532389,79.051727
Patagudem,,19.5676957,79.0640545
Paldo,,19.5620244,79.0799063
Chikali Kh,,19.5471829,79.076854
Teka Mandwa,,19.5583343,79.0986979
Hirapur,,19.5870133,79.1225374
Shengaon,,19.5854465,79.1425895
Pallezari,,19.6001228,79.1745186
Ambezari,,19.5939169,79.1928863
Nandappa,,19.573933,79.205718
Rahpalli Kh,,19.5622973,79.119544
Maraipatann,,19.5338162,79.1226447
Shankepater,,19.525818,79.1976607
Pitiguda No 2,,19.5632476,79.1913843
Pitiguda No 1,,19.5492151,79.2028856
Khdki (hirapur),,19.5965448,79.2216289
Titvi,,19.6078293,79.211238
Tatakohad,,19.619775,79.2142314
Laban Tanda,,19.6444872,79.1988301
Punaguda,,19.6217709,79.2538047
Sewanagar,,19.5718809,78.9737713
Wani Bk,,19.5738218,78.9967632
Mathadi,,19.5745901,79.1758811
Peddasapur,,19.6214627,79.1202816
Bhimnagar,,19.586518,79.1465056
Mohada Labhanguda,,19.5740846,79.043439
Mohada,,19.5793209,79.0402472
Ligandhoh,,19.6310478,79.1430294
Roadguda,,19.6030033,79.1877365
Kukadsath,,19.7531331,79.2254269
Lakhamapur,,19.75489,79.1941738
Thutra,,19.7285841,79.1940129
Dhamangaon,,19.744449,79.1381264
Bibi,,19.763205,79.1410392
Nandappa,,19.7722566,79.1308737
Awalpur,,19.792983,79.1295648
Hirapur (songoda),,19.8071154,79.1156602
Palgaon,,19.8058738,79.1519236
Talodhi,,19.8127882,79.1818249
Nandgaon,,19.8427335,79.1973066
Kawathala,,19.840917,79.1795182
Jaitapur,,19.8822987,79.2056134
Ekodi,,19.8756799,79.1784346
Bhoyagaon,,19.8854717,79.1849416
Bharosa,,19.8934621,79.1657102
Erai,,19.883353,79.1469884
Borgaon,,19.8698581,79.1402507
Virur (gadegaon),,19.8596465,79.1268504
Sonurli,,19.8464674,79.1159177
Gadegaon,,19.8334286,79.1252947
Sangoda,,19.8302999,79.0904581
Wanoja,,19.8138177,79.0671015
Antargaon Bk,,19.818491,79.0905011
Kadholi Kh,,19.7927912,79.0925717
Kolhapur,,19.7803234,79.1113257
Bori Navegaon,,19.7638462,79.0932262
Asan Kh,,19.7504168,79.0955543
Wadgaon,,19.7409752,79.1078067
Khirdi,,19.7368045,79.1249406
Injapur,,19.7237062,79.1237926
Belgaon,,19.7143539,79.0943312
Sonurli (wansadi),,19.7448731,79.0702987
Piparda,,19.7322904,79.0503859
Wansadi,,19.7459637,79.0489268
Loni,,19.7614936,79.0401077
Shivapur,,19.6976274,78.8689774
Thippa,,19.6728073,78.8667405
Mangulhira,,19.6798688,78.8827586
Umaraira,,19.6796769,78.9058256
Tangeri,,19.6879503,78.9531827
Sanwathri,,19.6950415,78.9716577
Kanhalgaon,,19.7232416,78.9752197
Hatholi,,19.7065716,78.9872092
Borgaon Kh,,19.7128995,79.0120625
Dhanoli,,19.7150306,79.0298724
Kusal,,19.7299879,79.0235638
Katlabodi,,19.7304322,79.0041661
Korpana,,19.7393999,78.9733529
Chanai,,19.7191816,78.9608645
Mendwa,,19.7057889,78.9523244
Khadki (rupapeth),,19.7020213,78.9134216
Rupapeth,,19.7124854,78.9055037
Parsoda,,19.7697527,78.8571435
Govindpur (parsoda),,19.7401623,78.8724804
Kothoda Bk,,19.7358755,78.8825011
Pardi,,19.7340425,78.913824
Akola,,19.7443278,78.9421534
Seraj Kh,,19.7745586,79.0180921
Sheraj Bk,,19.7838468,79.0112471
Pipri,,19.7930436,79.0245294
Bori,,19.809972,79.0030825
Kodsi Kh,,19.803532,79.0033936
Heti,,19.7816661,78.9952612
Gandhinagar,,19.7927407,78.9692974
Tambadi,,19.7829079,78.9750266
Nokari Bk,,19.6643916,79.15474
Nokari Kh,,19.6780403,79.1516232
Fugdipathar,,19.707415,79.1327727
Jamni,,19.7031324,79.1421068
Manoli Kh,,19.7040718,79.1611075
Khatera,,19.7439794,78.9107019
Dhanoli Tanda,,19.7023445,79.0242076
Yergavan,,19.6868796,79.0162575
Nokari Palgaon,,19.7837963,79.1563761
Pimpalgaon,,19.7728624,79.171257
Tukdojinagar,,19.7703636,78.9755523
Diva,,19.1869207,73.0418444
Thergaon Ryt,,19.9093257,79.6526706
Mithoi,,22.3156919,69.7678691
Heti,,19.9249203,79.6349037
Jam Kh,,19.9221263,79.635247
Jam Tukum,,19.9189086,79.6276402
Dewada Kh,,19.9063195,79.6238208
Dabgaon Tukum,,19.9113028,79.5904541
Borda Zulurwar,,19.8880394,79.5916343
Borda Borkar,,19.8784344,79.5939088
mba Tukum,,19.8706653,79.5891452
Gangapur Toki,,19.8642882,79.5968485
Kasargatta,,19.8736317,79.6071481
