type,latitude,longitude,name
village,21.1412336,75.0911158,Village Nimbhore ahead
village,21.1031599,75.1048682,Village Gandhali ahead
village,21.1280229,75.1153053,Village Amalgaon ahead
village,21.1714946,75.0737659,Village Kalali ahead
village,21.1856925,75.0625409,Village Vadhode ahead
village,21.1715536,75.1524925,Village Budhagaon ahead
village,21.2339416,75.1676341,Village Hatede Khurd ahead
village,21.2444017,75.1689924,Village Hatede Budruk ahead
village,21.3119456,75.2169075,Village Chaugaon ahead
village,21.4118451,75.0970181,Village Unknown ahead
village,21.3061563,75.1978113,Village Lasur ahead
village,21.3613081,75.1496816,Village Satrasen ahead
village,21.4009189,75.1782478,Village Morchida ahead
village,21.404012,75.2418177,Village Umarti ahead
village,21.3996668,75.2094842,Village Amalwadi ahead
village,21.4092905,75.178006,Village Sagbati Chauki ahead
village,21.3977599,75.1433302,Village Khamkheda PR. Ambe ahead
village,21.4302365,75.1128721,Village Ambe ahead
village,21.387981,75.1097275,Village Bhoiti ahead
village,21.388951,75.0943842,Village Rohini ahead
village,21.3932157,75.0390009,Village Chilare ahead
village,21.3862687,75.0075268,Village Fattepur ahead
village,21.2871916,75.0359193,Village Ajnad ahead
village,21.2797428,75.0557623,Village Babhla ahead
village,21.2774574,75.0737352,Village Tardi ahead
village,21.2677575,75.100699,Village Hisale ahead
village,21.2625904,75.1096189,Village Tande ahead
village,21.2216438,75.0551529,Village Hol ahead
village,21.2075203,75.0381456,Village Dhodasgaon ahead
village,21.228292,75.0700864,Village Bhaver ahead
village,21.2962725,75.01669,Village Saver ahead
village,21.2615815,75.0135347,Village Bhatpure ahead
village,21.2638582,75.0283072,Village Ajnad ahead
village,21.4334516,75.1761995,Village Varla ahead
village,21.4436995,75.1519589,Village Kharia ahead
village,21.3366059,75.254422,Village Krishnapur ahead
village,21.3753278,75.5351366,Village Unknown ahead
village,21.2922,75.2625292,Village Mamlade ahead
village,21.2821782,75.2481966,Village Chunchale ahead
village,21.3245401,75.2861595,Village Varad ahead
village,21.3061874,75.2962371,Village Nagalvadi ahead
village,21.2564022,75.2154586,Village Kazipura ahead
village,21.2466724,75.2525069,Village Akulkhede ahead
village,21.2210107,75.230148,Village Chahardi ahead
village,21.2686874,75.2280221,Village Mauje Hingone ahead
village,18.2408661,72.9728009,Village Kudgaon ahead
village,21.2159314,75.2698518,Village Vele ahead
village,21.1580014,75.2226374,Village Tandalwadi ahead
village,20.8889269,74.8371942,Village Fagne ahead
village,21.1544994,75.2314361,Village Nimgavhan ahead
village,21.1696474,75.2050142,Village Dondwade ahead
village,21.2236165,75.1921149,Village Dhupe Budruk ahead
village,21.1831303,75.1641008,Village Anwarde Khurd ahead
village,21.1888924,75.1823645,Village Vichakhede ahead
village,21.1898728,75.1964354,Village Ghadwel ahead
village,21.2253407,75.1777275,Village Bhardu ahead
village,21.4119441,75.2795132,Village Chaklia ahead
village,21.178789,75.1154461,Village Shendani ahead
village,21.1791732,75.12123,Village Walaki ahead
village,21.2315842,75.1058615,Village Kusumbe ahead
village,21.2370124,75.1091392,Village Ghodgaon ahead
village,21.2242796,75.0876901,Village Anwarde ahead
village,21.251861,75.1134607,Village Galangi ahead
village,21.2444404,75.1112002,Village Welode ahead
village,21.1847119,75.0923378,Village Vitner ahead
village,21.2194199,75.0659824,Village Mohide ahead
village,21.1998158,75.0454066,Village Ajanti Seem ahead
village,21.2054316,75.8616829,Village Kalmoda ahead
village,21.3613929,75.902521,Village Pal ahead
village,21.3186166,75.9510293,Village Sahastraling ahead
village,21.3017447,75.9843443,Village Lalmati ahead
village,21.2632911,76.0221738,Village Rasalpur ahead
village,21.2625809,75.1211196,Village Dhanore Pr. Chopda ahead
village,21.2715393,75.1319772,Village Bhawale ahead
village,21.3106418,75.1573874,Village Maratha ahead
village,21.2845739,75.1371292,Village Ganpur ahead
village,20.8380773,74.7985271,Village Gadtar ahead
village,20.8167383,74.744958,Village Laling ahead
village,20.8471616,74.7912959,Village Savalde ahead
village,20.8474624,74.7658471,Village Awadhan ahead
village,20.8343272,74.7838286,Village Ranmala ahead
village,20.8055862,74.7838501,Village Tikhi ahead
village,20.7667882,74.6895114,Village Anakwadi ahead
village,20.8268968,74.7218589,Village Junnar ahead
village,20.827338,74.7397438,Village Diwanmala ahead
village,20.7941625,74.6162871,Village Bharadenagar ahead
village,20.8210504,74.6962599,Village Morshewadi ahead
village,20.815254,74.6547178,Village Sadgaon ahead
village,20.8553229,74.6899513,Village Dahyane ahead
village,20.8494676,74.6426801,Village Balhane ahead
village,20.8528966,74.6218232,Village Padalde ahead
village,20.8595437,74.7209362,Village Raver ahead
village,20.8798242,74.6723989,Village Sanjori ahead
village,20.8885651,74.6368243,Village Udane ahead
village,20.8850518,74.6090983,Village Gotane ahead
village,20.9167892,74.6348909,Village Khede ahead
village,20.9090522,74.6872047,Village Kundane ahead
village,20.9143438,74.688063,Village War ahead
village,20.9443275,74.7276733,Village Gondur ahead
village,20.9737812,74.6254511,Village Mehergaon ahead
village,20.9101755,74.7426937,Village Nakane ahead
village,20.9585419,74.6876082,Village Nimdale ahead
village,20.982677,74.6209879,Village Navlane ahead
village,20.9592765,74.5937367,Village Kawathi ahead
village,20.9491916,74.637344,Village Sutrapada ahead
village,20.7286433,74.6994565,Village Purmepada ahead
village,20.4838918,74.7721937,Village Unknown ahead
village,20.432646,74.6626952,Village Lakhani ahead
village,20.7020902,74.6444176,Village Lakhani ahead
village,20.7002034,74.6554039,Village Bendrepada ahead
village,20.8756645,74.5026902,Village Nandre ahead
village,20.8613688,74.5135049,Village Ubhand ahead
village,20.9040418,74.4796677,Village Deur Khurd ahead
village,20.9040418,74.4608708,Village Deur Budruk ahead
village,20.8999926,74.532474,Village Lonkhedi ahead
village,20.8953619,74.5328817,Village Lohgad ahead
village,20.9273928,74.5667848,Village Morane Pr. Ner ahead
village,20.9308495,74.5444361,Village Unknown ahead
village,20.938115,74.4812985,Village Bhadane ahead
village,20.9425038,74.5341262,Village Mahal Raiwat ahead
village,20.9301586,74.5606694,Village Aklad ahead
village,20.8289027,74.5096747,Village Pimparkhede ahead
village,20.8142922,74.5381613,Village Nagzari ahead
village,21.0023498,74.5180769,Village Shirdane Pr. Ner ahead
village,20.9899604,74.4993423,Village Khandalai Budruk ahead
village,20.9715572,74.7841113,Village Nagaon Budruk ahead
village,20.9885671,74.7265575,Village Wadel ahead
village,20.9953043,74.7476236,Village Dhandhane ahead
village,20.9584132,74.8556256,Village Japi ahead
village,20.9945174,74.7997498,Village Damane ahead
village,20.957752,74.8601317,Village Shirdane Pr. Dangri ahead
village,20.9621603,74.8155212,Village Biladi ahead
village,20.9978935,74.870721,Village Sukawad Pr. Dangari ahead
village,20.9942675,74.8736178,Village Vishwanath ahead
village,20.9757456,74.8529541,Village Unknown ahead
village,20.9919189,74.8575195,Village Nyahalod ahead
village,20.9237835,74.8188257,Village Varkhede ahead
village,21.0244962,74.8707679,Village Kauthal ahead
village,20.9334057,74.8412275,Village Nimkhedi ahead
village,20.933063,74.8221731,Village Kundane (War) ahead
village,20.9291348,74.8463344,Village Arni ahead
village,20.9384741,74.8984765,Village Naval Nagar ahead
village,20.9778689,74.906094,Village Satarne ahead
village,20.9560287,74.9038195,Village Nawari ahead
village,20.9579524,74.8998284,Village Nawara ahead
village,20.940178,74.8711931,Village Vadgaon ahead
village,20.9242159,74.8736134,Village Vani Budruk ahead
village,20.9110569,74.8985195,Village Ambode ahead
village,20.8906714,74.9264574,Village Nandale Khurd ahead
village,20.8721267,74.9452114,Village MUKTI ahead
village,20.8789033,74.9088621,Village Kasvihir ahead
village,20.9243247,74.8755598,Village Malane ahead
village,20.9229618,74.9664115,Village PImpalkhota ahead
village,20.9109376,74.9721193,Village Bholane ahead
village,20.915227,74.9667549,Village Vasant Nagar ahead
village,20.8770177,74.9469494,Village Jamde ahead
village,21.2514884,75.8593079,Village Janori ahead
village,21.1835746,75.8094074,Village Hambardi ahead
village,21.1641382,75.7708327,Village Bhalod ahead
village,15.1845618,73.9456314,Village Cavelossim ahead
village,21.0956055,72.6466021,Village Hazira ahead
village,21.0946552,75.7518163,Village Anjale ahead
village,21.1220358,75.72567,Village Nimgaon ahead
village,21.1252783,75.7357332,Village Rajore ahead
village,21.1258604,75.7522851,Village Chikhali Kh ahead
village,21.195769,75.9269312,Village Chinawal ahead
village,21.1914916,75.7828111,Village Hingone ahead
village,21.1014023,75.7727997,Village Piloda ahead
village,21.0594849,75.689732,Village Kadgaon ahead
village,21.0507703,75.645406,Village Bhadli Bk ahead
village,21.0411811,75.6067341,Village Asoda ahead
village,21.2195091,75.9046976,Village Savakheda ahead
village,21.2210654,75.9353212,Village Kumbharkhede ahead
village,21.258369,75.9341072,Village Lohare ahead
village,21.2370998,75.9388229,Village Gaulkhede ahead
village,21.2371246,75.9745731,Village Utkheda ahead
village,21.25728,76.0024502,Village Munjalwadi ahead
village,21.2195613,75.8140754,Village Marul ahead
village,21.0884668,75.6794352,Village Shelgaon ahead
village,21.2643524,75.9024068,Village Chinchati ahead
village,21.0226239,75.6327874,Village Tarsod ahead
village,21.1633872,75.7388555,Village Atrawal ahead
village,21.1321372,75.7876556,Village Mhaiswadi ahead
village,21.2699219,75.9706955,Village Kusumba Bk ahead
village,18.9813874,73.2169909,Village Prabalgad Machi ahead
village,20.6793259,74.9144194,Village Mordad Tanda ahead
village,20.7344228,74.8920176,Village Shirud ahead
village,20.7841228,74.8430512,Village Borvihir ahead
village,18.4576183,73.8865816,Village Kondhwa Budruk ahead
village,16.642242,74.4654604,Village Manakapura ahead
village,16.6544703,74.4883137,Village Shiradavada ahead
village,18.5733175,73.7558142,Village Mhalunge ahead
village,18.5130541,74.7084131,Village Pedgaon ahead
village,16.8747855,75.2129426,Village Sindura ahead
village,16.9967177,75.5797051,Village Yatnala ahead
village,17.4780758,75.747583,Village Nimaragi ahead
village,17.3124396,76.059906,Village Agarakheda ahead
village,17.4506227,75.6833668,Village Bandarakavathe ahead
village,17.1807593,75.671063,Village Jigajewani ahead
village,17.3983385,75.9799068,Village Tadwal ahead
village,17.3145293,76.1801648,Village Haidra ahead
village,17.3220119,76.2404891,Village Mashala ahead
village,15.966718,74.4503026,Village Handiganura ahead
village,16.6927098,74.6061496,Village Aurad ahead
village,17.0015798,75.0733155,Village Daphalapur ahead
village,17.5807188,76.0846848,Village Valsang ahead
village,16.5412734,74.3302937,Village Kungatolli ahead
village,15.9238833,74.4211737,Village Bekkinakeri ahead
village,16.7905902,74.8054526,Village Arag ahead
village,16.1683818,74.4693305,Village Halkarni ahead
village,15.9625647,74.3711759,Village Nagardale ahead
village,16.4932198,74.1267249,Village Shelewadi ahead
village,16.6638508,74.5127892,Village Lat ahead
village,16.1456652,74.3335323,Village Mahagaon ahead
village,16.8956549,74.7843559,Village Khanderajuri ahead
village,16.8686719,74.9498471,Village Aralihatti ahead
village,16.8614752,74.869863,Village Belanki ahead
village,23.2403777,69.7076222,Village માધાપર ahead
village,16.9602224,75.4788437,Village Ghonasagi ahead
village,17.3501388,75.5545433,Village Unknown ahead
village,17.1976937,75.5017433,Village Utagi ahead
village,22.4834275,73.3021098,Village Samalaya ahead
village,22.1861806,72.5904147,Village Unknown ahead
village,17.5144892,76.3351813,Village Salagar ahead
village,17.5811628,76.3612885,Village Hiroli ahead
village,17.6421696,76.4633276,Village Niragudi ahead
village,16.8052872,74.1225751,Village Budhwarpeth ahead
village,16.1653962,74.0039277,Village Anaf ahead
village,16.1769346,74.0293336,Village Dasewadi ahead
village,16.3011054,74.1194049,Village Akurde ahead
village,16.1259844,73.944448,Village Patgaon ahead
village,18.2703747,77.186401,Village Madanura ahead
village,18.1726716,77.1339178,Village Lakhanagaon ahead
village,17.9957542,76.9447489,Village Mirakhala ahead
village,17.7636734,76.7519088,Village Ujalam ahead
village,17.8637731,76.7858271,Village Ghotala ahead
village,17.7316397,76.5497964,Village Alanga ahead
village,17.7414721,76.5130317,Village Kothali ahead
village,16.0579937,74.3251304,Village Nesari ahead
village,19.5736425,75.6273197,Village Pachod ahead
village,19.7149997,75.5349155,Village Adul ahead
village,18.9739039,76.378552,Village Sirsala ahead
village,18.9899841,76.1808976,Village Talegaon ahead
village,19.3933015,75.7083653,Village Ankushnagar ahead
village,16.1184749,73.8795318,Village Bhatwadi ahead
village,18.555014,73.7054311,Village Chande ahead
village,18.5582929,73.714634,Village Nande ahead
village,16.8182894,74.085024,Village Mhalunge ahead
village,18.696145,72.8566717,Village Thal ahead
village,17.4007842,75.7362426,Village Hosa Umarani ahead
village,23.6876432,68.5282675,Village કોટેશ્વર ahead
village,23.6749852,68.5370964,Village નારાયણ સરોવર ahead
village,23.5215497,68.5246951,Village પીપર ahead
village,23.5012255,68.5787505,Village સંઘીપુરંમ ahead
village,23.8750114,70.2179591,Village ધોળાવીરા ahead
village,16.8714323,74.0403601,Village Bambavade ahead
village,17.3160365,75.9876654,Village Padanura ahead
village,17.3846365,75.8664923,Village Chanegaon ahead
village,17.3993396,75.8197295,Village Shiranala ahead
village,17.3902789,75.8436388,Village Dholakheda ahead
village,16.7240224,74.1907803,Village Prayag Chikhali ahead
village,17.4614351,74.3170744,Village Pusesawali ahead
village,17.3526702,76.0510638,Village Guddewada ahead
village,17.3375447,75.9110075,Village Hingani ahead
village,17.3675262,75.8154973,Village Maragura ahead
village,17.4570037,76.3736982,Village Madana Hipparaga ahead
village,17.4412457,75.5951744,Village Nandura ahead
village,17.4552309,75.6606943,Village Umaraja ahead
village,17.0326185,75.4240778,Village Daribadachi ahead
village,17.1643271,75.5821734,Village Belondgi ahead
village,17.1924674,75.6013387,Village Balgaon ahead
village,17.3051663,76.3027309,Village Telloni ahead
village,18.9130848,74.4096158,Village Ralegan Siddhi ahead
village,23.7081723,68.7866265,Village ફુલરા ahead
village,23.6955818,68.8863158,Village ઘડુલી ahead
village,23.7514452,68.9331972,Village મુધાન ahead
village,23.6827055,68.7503003,Village પાનન્ધ્રો ahead
village,23.7332345,68.9032544,Village સિયોત ahead
village,18.2020022,77.1413953,Village Unknown ahead
village,18.3904424,77.2544014,Village Chikali ahead
village,18.1666151,76.9622254,Village Alwai ahead
village,18.1423056,77.0875127,Village Shivani ahead
village,18.1613829,77.0397223,Village Manikaeshvara ahead
village,18.1483482,77.0420817,Village Kasaratugaon ahead
village,18.1089014,76.9377269,Village Halasi ahead
village,18.2644438,77.0821345,Village Deoni ahead
village,18.3890987,77.3939182,Village Hangaraga ahead
village,23.4652393,69.524176,Village નીચેના ahead
village,23.2248436,69.7345783,Village ભુજૉડી ahead
village,23.6643133,69.5973183,Village હોડકા ahead
village,19.8425131,75.2170005,Village Ranjangoan ahead
village,22.9411282,69.1780524,Village બાયઠ ahead
village,22.9504601,69.3188739,Village ડોન ahead
village,22.8972465,69.3889739,Village કોડાય ahead
village,23.0177525,70.2096164,Village કંડલા ahead
